step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
52,0,1156.6866455078125,1003.780029296875,544.1266479492188,0.0,0.0,280.375,196.5,300.8187561035156,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19.188358306884766,15.368402481079102,3.916639566421509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08749999850988388,0.0,0.0,0,0,128,0,0
53,0,1117.0933837890625,1105.2332763671875,652.4266967773438,0.0,0.0,280.375,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19.420780181884766,15.620828628540039,4.013253211975098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
54,0,1364.1866455078125,993.5333251953125,622.1133422851562,0.0,0.0,280.375,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19.721837997436523,15.8422269821167,4.101446151733398,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
55,0,1699.5733642578125,960.5599975585938,722.1266479492188,0.0,0.0,280.375,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20.116060256958008,16.054466247558594,4.21742057800293,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
56,0,1682.526611328125,874.433349609375,721.93994140625,0.0,0.0,280.375,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20.50554656982422,16.242780685424805,4.333343029022217,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.021250000223517418,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
57,0,1371.373291015625,916.566650390625,721.7533569335938,0.0,0.0,254.0,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,20.815929412841797,16.442798614501953,4.449213981628418,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.019999999552965164,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
58,0,1278.1600341796875,875.0066528320312,721.566650390625,0.0,0.0,254.0,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.100418090820312,16.63127326965332,4.565032958984375,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.019999999552965164,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
59,0,1284.86669921875,1195.3466796875,697.7066650390625,0.0,0.0,254.0,196.5,304.6184387207031,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.386768341064453,16.90873146057129,4.674223899841309,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.019999999552965164,0.01875000074505806,0.08937499672174454,0.0,0.0,0,0,128,0,0
60,0,1288.2332763671875,1205.546630859375,511.6199951171875,0.0,0.0,252.8125,196.5,302.0853271484375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.674386978149414,17.189022064208984,4.732428073883057,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.019375000149011612,0.01875000074505806,0.08812499791383743,0.0,0.0,0,0,128,0,0
61,0,1368.0999755859375,1249.800048828125,672.6333618164062,0.0,0.0,251.625,196.5,324.8834228515625,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.98451805114746,17.481605529785156,4.8290252685546875,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.01875000074505806,0.01875000074505806,0.09937500208616257,0.0,0.0,0,0,128,0,0
