step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,pred_pes_dc0,pred_pes_dc1,pred_pes_dc2,pred_pes_dc3,pred_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
49,128,3.8533332347869873,0.0,35.09333419799805,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.010913453064858913,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.08982963114976883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
50,128,25.64666748046875,0.0,35.95333480834961,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.013206311501562595,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.09981666505336761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
51,128,0.0,0.0,37.19333267211914,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.013010537251830101,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.11014814674854279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
52,128,0.0,0.0,29.35333251953125,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.012820483185350895,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.11830185353755951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
53,128,0.0,0.0,31.280000686645508,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.012635900638997555,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.12699073553085327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
54,128,0.0,0.0,23.706666946411133,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.012456558644771576,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.1335759311914444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
55,128,0.0,0.0,27.406665802001953,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.0122822355479002,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.14118888974189758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,11.0,0.0,0.0,0.0,0.0,0,0,0,0,0
56,128,0.0,0.0,39.08000183105469,0.0,0.0,157.0625,0.0,0.0,0.0,0.0,0.012112724594771862,0.0,0.0,0.0,0.0,0.07557615637779236,0.005888889078050852,0.15204444527626038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874999962747097,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0
57,128,0.0,38.00666809082031,49.87333297729492,0.0,0.0,130.6875,0.0,0.0,0.0,0.0,0.011975204572081566,0.0,0.0,0.0,0.0,0.07557615637779236,0.016446296125650406,0.1658981442451477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625000223517418,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0
58,107,5.139999866485596,131.56666564941406,60.66666793823242,0.0,0.0,130.6875,0.0,0.0,0.0,0.0,0.012282291427254677,0.0,0.0,0.0,0.0,0.07557615637779236,0.05299259349703789,0.18275000154972076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625000223517418,0.0,0.0,0.0,0.0,461.0,384.0,296.0,240.0,144.0,9.0,33.0,4.0,0.0,0.0,0,19,2,0,0
59,122,26.81333351135254,105.03333282470703,83.80000305175781,0.0,0.0,130.6875,231.1875,54.466251373291016,0.0,0.0,0.014423603191971779,0.4543209969997406,1.0,0.0,0.0,0.07557615637779236,0.05299259349703789,0.19089826941490173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625000223517418,0.02578124962747097,0.0024999999441206455,0.0,0.0,461.0,384.0,296.0,240.0,144.0,9.0,33.0,22.0,0.0,0.0,0,0,6,0,0
60,125,0.0,35.526668548583984,91.91999816894531,0.0,0.0,130.6875,231.1875,151.3643798828125,0.0,0.0,0.014265241101384163,0.30399566888809204,0.7111976146697998,0.0,0.0,0.07557615637779236,0.05299259349703789,0.19089826941490173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625000223517418,0.02578124962747097,0.013749999925494194,0.0,0.0,461.0,384.0,296.0,240.0,144.0,9.0,33.0,28.0,0.0,0.0,0,0,3,0,0
